Name,URL,Image,Speed,Modules,Price / GB,Color,First Word Latency,CAS Latency,Price
Kingston FURY Beast RGB 64 GB,https://pcpartpicker.com/product/TKBzK8/kingston-fury-beast-rgb-64-gb-2-x-32-gb-ddr5-6000-cl40-memory-kf560c40bbak2-64,https://cdna.pcpartpicker.com/static/forever/images/product/66f4881c06afc49f59505b61373ab096.256p.jpg,DDR5-6000,2 x 32GB,,Black,13.333 ns,40,
Kingston ValueRAM 8 GB,https://pcpartpicker.com/product/XwcMnQ/kingston-memory-kvr21n15s88,https://m.media-amazon.com/images/I/41IWDMH0SWL.jpg,DDR4-2133,1 x 8GB,$9.348,Black / Green,14.065 ns,15,74.78
G.Skill Sniper X 32 GB,https://pcpartpicker.com/product/CCZFf7/gskill-sniper-x-32gb-4-x-8gb-ddr4-3600-memory-f4-3600c19q-32gsxkb,https://cdna.pcpartpicker.com/static/forever/images/product/d8413c0df076655e4b6b4676d1b2f57a.256p.jpg,DDR4-3600,4 x 8GB,,Silver / Camo,10.556 ns,19,
TEAMGROUP T-Force Dark 16 GB,https://pcpartpicker.com/product/DnhKHx/team-t-force-dark-16gb-2-x-8gb-ddr4-2400-memory-tdred416g2400hc14dc01,https://cdna.pcpartpicker.com/static/forever/images/product/8a78b27b8f16741873c151b944834bc1.256p.jpg,DDR4-2400,2 x 8GB,$8.688,Red / Black,11.667 ns,14,139.00
G.Skill Trident Z Royal 32 GB,https://pcpartpicker.com/product/YrdxFT/gskill-trident-z-royal-32-gb-2-x-16-gb-ddr4-3200-memory-f4-3200c16d-32gtrg,https://cdna.pcpartpicker.com/static/forever/images/product/43cd622b6b0daf2e88632948e2af1ce1.256p.jpg,DDR4-3200,2 x 16GB,$9.344,Gold,10 ns,16,299.00
Kingston Fury Renegade RGB 16 GB,https://pcpartpicker.com/product/wKjBD3/kingston-fury-renegade-rgb-16-gb-1-x-16-gb-ddr5-6400-cl32-memory-kf564c32rsa-16,https://cdna.pcpartpicker.com/static/forever/images/product/506bccde6382e2e814496ac931324a05.256p.jpg,DDR5-6400,1 x 16GB,,Silver / Black,10 ns,32,
Patriot Signature Line 4 GB,https://pcpartpicker.com/product/NLWBD3/patriot-signature-line-4-gb-1-x-4-gb-ddr4-2400-sodimm-cl19-memory-psd44g240081s,https://cdna.pcpartpicker.com/static/forever/images/product/dafab4a598d4b96d3d554050556ccdd3.256p.jpg,DDR4-2400,1 x 4GB,,,15.833 ns,19,
Patriot Viper Xtreme 5 RGB 48 GB,https://pcpartpicker.com/product/R3jRsY/patriot-viper-xtreme-5-rgb-48-gb-2-x-24-gb-ddr5-8000-cl38-memory-pvxr548g80c38k,https://cdna.pcpartpicker.com/static/forever/images/product/6c29d14525fab1e245ce98a28aa01109.256p.jpg,DDR5-8000,2 x 24GB,$17.708,Black,9.5 ns,38,849.99
TEAMGROUP T-Force Delta RGB 48 GB,https://pcpartpicker.com/product/cWV2FT/teamgroup-t-force-delta-rgb-48-gb-2-x-24-gb-ddr5-6400-cl32-memory-ff3d548g6400hc32adc01,https://cdna.pcpartpicker.com/static/forever/images/product/d2e3f9b94f541ad51a19011026245df2.256p.jpg,DDR5-6400,2 x 24GB,$15.625,Black,10 ns,32,749.99
Kingston FURY Beast 32 GB,https://pcpartpicker.com/product/ZdhFf7/kingston-fury-beast-32-gb-2-x-16-gb-ddr4-3733-cl19-memory-kf437c19bb1k232,https://cdna.pcpartpicker.com/static/forever/images/product/304c08dd6c7dfb964c42c72f761b8a4f.256p.jpg,DDR4-3733,2 x 16GB,,Black,10.179 ns,19,
Corsair Dominator Platinum RGB 64 GB,https://pcpartpicker.com/product/hLkH99/corsair-dominator-platinum-rgb-64-gb-4-x-16-gb-ddr5-6400-cl32-memory-cmt64gx5m4b6400c32,https://cdna.pcpartpicker.com/static/forever/images/product/6629aa2ac7910283821a0d99afe62fc4.256p.jpg,DDR5-6400,4 x 16GB,,Black,10 ns,32,
G.Skill Trident Z Royal 16 GB,https://pcpartpicker.com/product/4jVD4D/gskill-trident-z-royal-16-gb-2-x-8-gb-ddr4-4600-memory-f4-4600c18d-16gtrs,https://cdna.pcpartpicker.com/static/forever/images/product/a8ee4e88d64531f87c8b900443c175f7.256p.jpg,DDR4-4600,2 x 8GB,$17.438,Silver,7.826 ns,18,279.00
Corsair Dominator Platinum RGB 32 GB,https://pcpartpicker.com/product/2RTZxr/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmt32gx5m2e6000c36,https://cdna.pcpartpicker.com/static/forever/images/product/201bd2c2bbbf47a1f1e33ca2402b0c46.256p.jpg,DDR5-6000,2 x 16GB,$14.468,,12 ns,36,462.99
Crucial CT2K16G4DFD8213 32 GB,https://pcpartpicker.com/product/rqmxFT/crucial-memory-ct2k16g4dfd8213,https://m.media-amazon.com/images/I/41DlHh3oxDL.jpg,DDR4-2133,2 x 16GB,$7.993,Black / Green,14.065 ns,15,255.79
ADATA XPG SPECTRIX D50 32 GB,https://pcpartpicker.com/product/XsD7YJ/adata-xpg-spectrix-d50-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-ax4u360016g18i-dt50,https://cdna.pcpartpicker.com/static/forever/images/product/2d9452e00eb1de3992c4e965eb803cdf.256p.jpg,DDR4-3600,2 x 16GB,,Black,10 ns,18,
TEAMGROUP T-Force Delta RGB 32 GB,https://pcpartpicker.com/product/C7zhP6/teamgroup-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-6800-cl34-memory-ff3d532g6800hc34bdc01,https://cdna.pcpartpicker.com/static/forever/images/product/d2e3f9b94f541ad51a19011026245df2.256p.jpg,DDR5-6800,2 x 16GB,$15.937,Black / Silver,10 ns,34,509.99
G.Skill Ripjaws M5 RGB 64 GB,https://pcpartpicker.com/product/2HHqqs/gskill-ripjaws-m5-rgb-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-f5-6400j3239g32gx2-rm5rk,https://cdna.pcpartpicker.com/static/forever/images/product/168e78aa7a722816f7d4a46a1d9efa14.256p.jpg,DDR5-6400,2 x 32GB,$15.312,Black,10 ns,32,979.99
Kingston Fury Beast RGB Special Edition 16 GB,https://pcpartpicker.com/product/sLC48d/kingston-fury-beast-rgb-special-edition-16-gb-2-x-8-gb-ddr4-3600-cl17-memory-kf436c17bwak216,https://cdna.pcpartpicker.com/static/forever/images/product/25aec09774cf3030d1edc27e00b0a59e.256p.jpg,DDR4-3600,2 x 8GB,,White,9.444 ns,17,
Kingston ValueRAM 16 GB,https://pcpartpicker.com/product/DBRYcf/kingston-valueram-16-gb-2-x-8-gb-ddr4-2666-cl19-memory-kvr26n19s8k216,https://cdna.pcpartpicker.com/static/forever/images/product/e9a3f3392d29c3e0afae7d912ed12590.256p.jpg,DDR4-2666,2 x 8GB,,Green,14.254 ns,19,
ADATA XPG Lancer Blade RGB 64 GB,https://pcpartpicker.com/product/32ZXsY/adata-xpg-lancer-blade-rgb-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-ax5u6000c3032g-dtlabrbk,https://cdna.pcpartpicker.com/static/forever/images/product/20deb16c6b5d8d08eefe233a6bcf2d64.256p.jpg,DDR5-6000,2 x 32GB,$19.576,Black,10 ns,30,1252.84
Kingston Fury Renegade RGB 96 GB,https://pcpartpicker.com/product/FmTZxr/kingston-fury-renegade-rgb-96-gb-2-x-48-gb-ddr5-6000-cl32-memory-kf560c32rsak2-96,https://cdna.pcpartpicker.com/static/forever/images/product/d743b8e92fe3ed561e13f52d6dbcfd60.256p.jpg,DDR5-6000,2 x 48GB,,Silver / Black,10.667 ns,32,
G.Skill NS 2 GB,https://pcpartpicker.com/product/Lb9KHx/gskill-memory-f310600cl9s2gbns,https://images-na.ssl-images-amazon.com/images/I/41fnZwNLq6L.jpg,DDR3-1333,1 x 2GB,$7.565,Green,13.503 ns,9,15.13
Kingston HyperX Fury 8 GB,https://pcpartpicker.com/product/8hM323/kingston-memory-hx421c14fb8,https://cdna.pcpartpicker.com/static/forever/images/product/50b291c13adf4b61f176602f16a2ab18.256p.jpg,DDR4-2133,1 x 8GB,,Black / White,13.127 ns,14,
EVGA SuperSC 16 GB,https://pcpartpicker.com/product/zgbkcf/evga-memory-8gxd43200mr,/static/forever/img/no-image.png,DDR4-3200,2 x 8GB,,Black,10 ns,16,
Corsair Dominator Platinum 32 GB,https://pcpartpicker.com/product/fC648d/corsair-memory-cmd32gx4m2c3200c16,https://cdna.pcpartpicker.com/static/forever/images/product/d31572508ad2e3819578ee99feb07ada.256p.jpg,DDR4-3200,2 x 16GB,,Black / Silver,10 ns,16,
G.Skill Ripjaws V 256 GB,https://pcpartpicker.com/product/WCsnTW/gskill-ripjaws-v-256-gb-8-x-32-gb-ddr4-3600-cl16-memory-f4-3600c16q2-256gvk,https://cdna.pcpartpicker.com/static/forever/images/product/ac4624fe31e1b060cc8811e502ff6531.256p.jpg,DDR4-3600,8 x 32GB,,Black,8.889 ns,16,
Apacer AU 8 GB,https://pcpartpicker.com/product/fRJgXL/apacer-au-8-gb-1-x-8-gb-ddr4-2666-cl19-memory-au08ggb26cqybgh,/static/forever/img/no-image.png,DDR4-2666,1 x 8GB,,Black,14.254 ns,19,
GeIL Orion AMD Edition 16 GB,https://pcpartpicker.com/product/NgWzK8/geil-orion-amd-edition-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-gaog416gb3200c16adc,https://cdna.pcpartpicker.com/static/forever/images/product/3bfff7c7287a47e5639909eacf168aeb.256p.jpg,DDR4-3200,2 x 8GB,,Gray,10 ns,16,
TEAMGROUP Elite 8 GB,https://pcpartpicker.com/product/KzC48d/teamgroup-elite-8-gb-1-x-8-gb-ddr4-2666-cl19-memory-ted48g2666c1901,https://cdna.pcpartpicker.com/static/forever/images/product/c2c3c45ef3cbea5104fcabc45269015d.256p.jpg,DDR4-2666,1 x 8GB,$10.848,Black,14.254 ns,19,86.78
HP V6 16 GB,https://pcpartpicker.com/product/tnbTwP/hp-v6-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-7te41aaabc,/static/forever/img/no-image.png,DDR4-3200,2 x 8GB,,Black,10 ns,16,
G.Skill Flare X5 16 GB,https://pcpartpicker.com/product/Jfrqqs/gskill-flare-x5-16-gb-1-x-16-gb-ddr5-5600-cl36-memory-f5-5600j3636c16gx1-fx5,/static/forever/img/no-image.png,DDR5-5600,1 x 16GB,,Black,12.857 ns,36,
Corsair Vengeance 64 GB,https://pcpartpicker.com/product/7qy8TW/corsair-vengeance-64-gb-2-x-32-gb-ddr5-6000-cl28-memory-cmk64gx5m2b6000z28,https://cdna.pcpartpicker.com/static/forever/images/product/48231baef36e5ba902a1dbb94c21b6d1.256p.jpg,DDR5-6000,2 x 32GB,,Gray,9.333 ns,28,
Corsair Dominator Platinum RGB 32 GB,https://pcpartpicker.com/product/vZcgXL/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-cmt32gx5m2b6000c30,https://cdna.pcpartpicker.com/static/forever/images/product/2d5f8a5348178d69f75557c090aed328.256p.jpg,DDR5-6000,2 x 16GB,$18.125,Black,10 ns,30,579.99
Kingston FURY 32 GB,https://pcpartpicker.com/product/p4MMnQ/kingston-fury-32-gb-2-x-16-gb-ddr5-6000-cl40-memory-kf560c40bwak2-32,https://cdna.pcpartpicker.com/static/forever/images/product/9dbdaa325c3c8126bddcfdc65c80dc0d.256p.jpg,DDR5-6000,2 x 16GB,,White,13.333 ns,40,
V-Color TE516G64S832SKK 32 GB,https://pcpartpicker.com/product/cmBFf7/v-color-te516g64s832skk-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-te516g64s832skk,https://cdna.pcpartpicker.com/static/forever/images/product/1dc9e2d6389e0ff15f99e0c577b917da.256p.jpg,DDR5-6400,2 x 16GB,$31.406,White,10 ns,32,1004.99
G.Skill Trident Z 32 GB,https://pcpartpicker.com/product/Dzw7YJ/gskill-trident-z-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c16d-32gtzkw,https://cdna.pcpartpicker.com/static/forever/images/product/3eaef687b8fc1c610f649fada272d211.256p.jpg,DDR4-3200,2 x 16GB,$10.937,Black / White,10 ns,16,349.99
TEAMGROUP T-Force Delta RGB 32 GB,https://pcpartpicker.com/product/HPkWGX/team-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-ff4d532g5600hc36bdc01,https://m.media-amazon.com/images/I/41X+CHFnLmL.jpg,DDR5-5600,2 x 16GB,,White,12.857 ns,36,
Crucial CT2K8G48C40S5 16 GB,https://pcpartpicker.com/product/7mZXsY/crucial-ct2k8g48c40s5-16-gb-2-x-8-gb-ddr5-4800-sodimm-cl40-memory-ct2k8g48c40s5,https://cdna.pcpartpicker.com/static/forever/images/product/c517fc06ab5b23c973429236e1965ed0.256p.jpg,DDR5-4800,2 x 8GB,,Black,16.667 ns,40,
Crucial Ballistix Sport LT 8 GB,https://pcpartpicker.com/product/vfRzK8/crucial-ballistix-sport-lt-8gb-2-x-4gb-ddr4-2400-memory-bls2c4g4d240fsb,https://cdna.pcpartpicker.com/static/forever/images/product/b17ee04be814d898a03abdc8e74b711c.256p.jpg,DDR4-2400,2 x 4GB,,Gray,13.333 ns,16,
G.Skill NS 4 GB,https://pcpartpicker.com/product/Lw2kcf/gskill-memory-f310600cl9d4gbns,https://cdna.pcpartpicker.com/static/forever/images/product/c27f9b0b8c936edb0f317a84e4778e29.256p.jpg,DDR3-1333,2 x 2GB,$6.165,Green,13.503 ns,9,24.66
Corsair ValueSelect 16 GB,https://pcpartpicker.com/product/vv448d/corsair-valueselect-16gb-1-x-16gb-ddr4-2666-memory-cmv16gx4m1a2666c18,https://images-eu.ssl-images-amazon.com/images/I/41r5TrbxzbL.jpg,DDR4-2666,1 x 16GB,,Black,13.503 ns,18,
G.Skill Trident Z Neo 32 GB,https://pcpartpicker.com/product/RLDkcf/gskill-trident-z-neo-32-gb-2-x-16-gb-ddr4-3200-memory-f4-3200c16d-32gtzn,https://cdna.pcpartpicker.com/static/forever/images/product/37215490a1482af82a8a1a0a93590829.256p.jpg,DDR4-3200,2 x 16GB,$10.649,Silver / Black,10 ns,16,340.77
Patriot Viper Steel RGB 32 GB,https://pcpartpicker.com/product/znWBD3/patriot-viper-steel-rgb-32-gb-1-x-32-gb-ddr4-3200-cl18-memory-pvsr432g320c8,https://cdna.pcpartpicker.com/static/forever/images/product/5fd64fdecbf42d4ca6469241a42722b1.256p.jpg,DDR4-3200,1 x 32GB,$9.531,Black,11.25 ns,18,304.99
TEAMGROUP Elite 16 GB,https://pcpartpicker.com/product/HKwypg/teamgroup-elite-16-gb-1-x-16-gb-ddr5-6000-cl48-memory-ted516g6000c4801,https://cdna.pcpartpicker.com/static/forever/images/product/9a7e7c3d5143351857bc54f65a5c5cbc.256p.jpg,DDR5-6000,1 x 16GB,$16.283,Black,16 ns,48,260.53
Klevv CRAS V RGB 64 GB,https://pcpartpicker.com/product/hbn9TW/klevv-cras-v-rgb-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-kd5bgua80-64a320j,https://cdna.pcpartpicker.com/static/forever/images/product/402978d865d4caba78f29e7554f0f725.256p.jpg,DDR5-6400,2 x 32GB,,White,10 ns,32,
Corsair Vengeance LPX 4 GB,https://pcpartpicker.com/product/JBjWGX/corsair-memory-cmk4gx4m1a2400c16,https://cdna.pcpartpicker.com/static/forever/images/product/c84303cc51030fc5cc754577baa8542b.256p.jpg,DDR4-2400,1 x 4GB,,Black / Yellow,13.333 ns,16,
G.Skill Trident Z RGB 16 GB,https://pcpartpicker.com/product/FFyV3C/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-4400-memory-f4-4400c18d-16gtzr,https://cdna.pcpartpicker.com/static/forever/images/product/47dd984b65ea319c2347351dea6089e2.256p.jpg,DDR4-4400,2 x 8GB,$14.312,Black,8.182 ns,18,229.00
TEAMGROUP Elite Plus 16 GB,https://pcpartpicker.com/product/tZVmP6/teamgroup-elite-plus-16-gb-1-x-16-gb-ddr5-5600-cl40-memory-tpbd516g5600hc4601,https://cdna.pcpartpicker.com/static/forever/images/product/3f696c0b4f3797e70f548dd5a893445c.256p.jpg,DDR5-5600,1 x 16GB,$18.562,Black,14.286 ns,40,296.99
ADATA XPG Lancer Blade 32 GB,https://pcpartpicker.com/product/R28Pxr/adata-xpg-lancer-blade-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-ax5u6400c3216g-dtlabbk,https://cdna.pcpartpicker.com/static/forever/images/product/b630634e06281cc4ead1622c22b0dfcb.256p.jpg,DDR5-6400,2 x 16GB,$23.560,Black,10 ns,32,753.93
Kingston HyperX Fury 16 GB,https://pcpartpicker.com/product/TBPzK8/kingston-memory-hx424c15fbk416,https://cdna.pcpartpicker.com/static/forever/images/product/1c7356de17d4fe82d2f6d9826f387cd9.256p.jpg,DDR4-2400,4 x 4GB,,Black / Silver,12.5 ns,15,
PNY Anarchy 16 GB,https://pcpartpicker.com/product/hdmxFT/pny-memory-md16gk2d4240015ab,https://m.media-amazon.com/images/I/51CiRCdA84L.jpg,DDR4-2400,2 x 8GB,,Black / Blue,12.5 ns,15,
G.Skill Aegis 16 GB,https://pcpartpicker.com/product/bRvZxr/gskill-aegis-16-gb-2-x-8-gb-ddr4-2133-cl15-memory-f4-2133c15d-16gis,https://m.media-amazon.com/images/I/41eopavju9L.jpg,DDR4-2133,2 x 8GB,,Black / Red,14.065 ns,15,
G.Skill Ripjaws V 16 GB,https://pcpartpicker.com/product/3CdFf7/gskill-ripjaws-v-series-16gb-2-x-8gb-ddr4-3000-memory-f4-3000c15d-16gvkb,/static/forever/img/no-image.png,DDR4-3000,2 x 8GB,,Black,10 ns,15,
Kingston KCP426NS8/8 8 GB,https://pcpartpicker.com/product/D3gzK8/kingston-8gb-1-x-8gb-ddr4-2666-memory-kcp426ns88,https://cdna.pcpartpicker.com/static/forever/images/product/09fe6395c95097722a468e89af442aba.256p.jpg,DDR4-2666,1 x 8GB,$10.031,Green / Black,14.254 ns,19,80.25
Patriot Viper 4 Blackout 16 GB,https://pcpartpicker.com/product/xK3mP6/patriot-viper-4-blackout-16-gb-2-x-8-gb-ddr4-3200-memory-pvb416g320c6k,https://images-na.ssl-images-amazon.com/images/I/41kJ%2B0uq4NL.jpg,DDR4-3200,2 x 8GB,,Black,10 ns,16,
Silicon Power GAMING 32 GB,https://pcpartpicker.com/product/T9JgXL/silicon-power-gaming-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-sp032gxlzu320fdaad,https://m.media-amazon.com/images/I/519YEYFwsLL.jpg,DDR4-3200,2 x 16GB,,Red / Black,10 ns,16,
Gigabyte AORUS RGB 16 GB,https://pcpartpicker.com/product/Rb3gXL/gigabyte-aorus-rgb-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-gp-ars16g32,https://cdna.pcpartpicker.com/static/forever/images/product/b3c8f7d15a641273e76c6bbaf917f7f9.256p.jpg,DDR4-3200,2 x 8GB,,Gray,10 ns,16,
Corsair Vengeance RGB 64 GB,https://pcpartpicker.com/product/bQ7scf/corsair-vengeance-rgb-64-gb-4-x-16-gb-ddr5-6200-cl32-memory-cmh64gx5m4b6200c32,https://cdna.pcpartpicker.com/static/forever/images/product/567f572f1d03a4a976e353834eebce9f.256p.jpg,DDR5-6200,4 x 16GB,$17.687,Black / Gray,10.323 ns,32,1131.99
G.Skill Trident X 16 GB,https://pcpartpicker.com/product/RGzXsY/gskill-trident-x-16-gb-4-x-4-gb-ddr3-3200-cl13-memory-f3-3200c13q-16gtxdg,https://cdna.pcpartpicker.com/static/forever/images/product/b63b643ed8668b5f27bf25c53a5e0e3d.256p.jpg,DDR3-3200,4 x 4GB,,Red / Black,8.125 ns,13,
G.Skill Trident Z5 Royal Neo RGB 32 GB,https://pcpartpicker.com/product/Yz7MnQ/gskill-trident-z5-royal-neo-rgb-32-gb-2-x-16-gb-ddr5-6000-cl26-memory-f5-6000j2636g16gx2-tr5ns,https://cdna.pcpartpicker.com/static/forever/images/product/497a517ea9d10bff5f9ce0444591633d.256p.jpg,DDR5-6000,2 x 16GB,,Silver,8.667 ns,26,
Crucial CT8G52C42S5 8 GB,https://pcpartpicker.com/product/9bHqqs/crucial-ct8g52c42s5-8-gb-1-x-8-gb-ddr5-5200-sodimm-cl42-memory-ct8g52c42s5,https://cdna.pcpartpicker.com/static/forever/images/product/98474cc0983c2069fb594d62b9daf07e.256p.jpg,DDR5-5200,1 x 8GB,,Black,16.154 ns,42,
Kingston FURY Impact 16 GB,https://pcpartpicker.com/product/XctLrH/kingston-fury-impact-16-gb-1-x-16-gb-ddr5-6400-sodimm-cl38-memory-kf564s38ib-16,https://cdna.pcpartpicker.com/static/forever/images/product/214f811c47f5c4287ddbd7c412a290e8.256p.jpg,DDR5-6400,1 x 16GB,$18.676,Black,11.875 ns,38,298.82
G.Skill Trident Z5 Royal Neo 32 GB,https://pcpartpicker.com/product/KQYfrH/gskill-trident-z5-royal-neo-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-f5-6400j3239g16gx2-tr5ns,https://cdna.pcpartpicker.com/static/forever/images/product/4819bcc4745b1f932a24cabde860a2e6.256p.jpg,DDR5-6400,2 x 16GB,$17.500,Silver,10 ns,32,559.99
G.Skill Trident Z5 Royal 48 GB,https://pcpartpicker.com/product/4sdG3C/gskill-trident-z5-royal-48-gb-2-x-24-gb-ddr5-7200-cl36-memory-f5-7200j3646f24gx2-tr5g,https://cdna.pcpartpicker.com/static/forever/images/product/d4f942f28ea7d58084ee738a0ede3f45.256p.jpg,DDR5-7200,2 x 24GB,$19.583,Gold,10 ns,36,939.99
G.Skill Ripjaws S5 32 GB,https://pcpartpicker.com/product/mh8Pxr/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-f5-6000j3036f16gx2-rs5k,https://cdna.pcpartpicker.com/static/forever/images/product/aab63c7827eb789b3caff4daf23b0b4c.256p.jpg,DDR5-6000,2 x 16GB,$15.000,Black,10 ns,30,479.99
Corsair Vengeance RGB 48 GB,https://pcpartpicker.com/product/DQy8TW/corsair-vengeance-rgb-48-gb-2-x-24-gb-ddr5-6000-cl30-memory-cmh48gx5m2b6000z30,https://cdna.pcpartpicker.com/static/forever/images/product/f10435a0944ccd9f8724035ef249914b.256p.jpg,DDR5-6000,2 x 24GB,,Black / Gray,10 ns,30,
Corsair Vengeance 32 GB,https://pcpartpicker.com/product/JB3gXL/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmk32gx5m2b6000c36,https://cdna.pcpartpicker.com/static/forever/images/product/fe414d3559a9bbb2e092ba5374f6e1ed.256p.jpg,DDR5-6000,2 x 16GB,$16.968,Black,12 ns,36,542.99
G.Skill Zeta R5 Neo 192 GB,https://pcpartpicker.com/product/nw26Mp/gskill-zeta-r5-neo-192-gb-4-x-48-gb-registered-ddr5-6400-cl32-memory-f5-6400r3239g48gq4-zr5nk,https://cdna.pcpartpicker.com/static/forever/images/product/7d7a197766e27b5e7f34745bd0d206ad.256p.jpg,DDR5-6400,4 x 48GB,,Black,10 ns,32,
Biwin Black Opal DW100 RGB 32 GB,https://pcpartpicker.com/product/WTYfrH/biwin-black-opal-dw100-rgb-32-gb-2-x-16-gb-ddr5-8000-cl36-memory-bxl53280dw1-d36gb,https://m.media-amazon.com/images/I/41n2ZPNxBlL.jpg,DDR5-8000,2 x 16GB,,Black,9 ns,36,
TEAMGROUP T-Create Classic 64 GB,https://pcpartpicker.com/product/QVwmP6/teamgroup-t-create-classic-64-gb-2-x-32-gb-ddr5-5600-cl46-memory-ctccd564g5600hc46dc01,https://cdna.pcpartpicker.com/static/forever/images/product/b3d17b2350df02bb788ba0190c89f135.256p.jpg,DDR5-5600,2 x 32GB,$12.500,Black,16.429 ns,46,799.99
G.Skill Ripjaws M5 RGB 32 GB,https://pcpartpicker.com/product/WtzXsY/gskill-ripjaws-m5-rgb-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-f5-6000j3040f16gx2-rm5rk,https://cdna.pcpartpicker.com/static/forever/images/product/c73c076662fbd10fb95a7397b7778c1b.256p.jpg,DDR5-6000,2 x 16GB,,Black,10 ns,30,
G.Skill Flare X 32 GB,https://pcpartpicker.com/product/Ch3mP6/gskill-flare-x-32-gb-2-x-16-gb-ddr4-3200-memory-f4-3200c16d-32gfx,https://m.media-amazon.com/images/I/41gLUNZ9SCL.jpg,DDR4-3200,2 x 16GB,$12.572,Black,10 ns,16,402.32
G.Skill Trident Z5 Neo RGB 96 GB,https://pcpartpicker.com/product/tqRwrH/gskill-trident-z5-neo-rgb-96-gb-2-x-48-gb-ddr5-5600-cl40-memory-f5-5600j4040d48gx2-tz5nr,https://m.media-amazon.com/images/I/31tdJXJNYyL.jpg,DDR5-5600,2 x 48GB,$10.937,Black,14.286 ns,40,1049.99
Corsair Vengeance RGB 64 GB,https://pcpartpicker.com/product/n4pQzy/corsair-vengeance-rgb-64-gb-2-x-32-gb-ddr5-6000-cl40-memory-cmh64gx5m2b6000c40w,https://cdna.pcpartpicker.com/static/forever/images/product/2cc8f016fb3e74cb457f9457820ec1c4.256p.jpg,DDR5-6000,2 x 32GB,,White / Black,13.333 ns,40,
ADATA XPG SPECTRIX D35G RGB 8 GB,https://pcpartpicker.com/product/np6NnQ/adata-xpg-spectrix-d35g-rgb-8-gb-1-x-8-gb-ddr4-3200-cl16-memory-ax4u32008g16a-swhd35g,https://cdna.pcpartpicker.com/static/forever/images/product/483c6dca8efdb86caed8de06a3d9ada8.256p.jpg,DDR4-3200,1 x 8GB,,White,10 ns,16,
G.Skill Aegis 16 GB,https://pcpartpicker.com/product/DVJwrH/gskill-aegis-16-gb-2-x-8-gb-ddr3-1600-cl11-memory-f3-1600c11d-16gis,https://cdna.pcpartpicker.com/static/forever/images/product/ec1790239d0015bdfe64f3e908cb5549.256p.jpg,DDR3-1600,2 x 8GB,$6.433,,13.75 ns,11,102.93
Kingston FURY Beast 32 GB,https://pcpartpicker.com/product/Tpgrxr/kingston-fury-beast-32-gb-1-x-32-gb-ddr5-5600-cl36-memory-kf556c36bbe-32,https://cdna.pcpartpicker.com/static/forever/images/product/e288e30bae335fffbb29881195332f19.256p.jpg,DDR5-5600,1 x 32GB,,Black / Silver,12.857 ns,36,
Crucial CT12864BA1067 1 GB,https://pcpartpicker.com/product/cZmLrH/crucial-memory-ct12864ba1067,https://images-na.ssl-images-amazon.com/images/I/41mrjB%2BosQL.jpg,DDR3-1066,1 x 1GB,,Green,13.133 ns,7,
Kingston KVR1333D3N9K4/16G 16 GB,https://pcpartpicker.com/product/wqvRsY/kingston-memory-kvr1333d3n9k416g,https://images-na.ssl-images-amazon.com/images/I/41rme-GJ30L.jpg,DDR3-1333,4 x 4GB,,Green,13.503 ns,9,
Patriot Viper Elite 16 GB,https://pcpartpicker.com/product/sXWrxr/patriot-viper-elite-16gb-2-x-8gb-ddr4-2133-memory-pve416g213c4kgy,https://cdna.pcpartpicker.com/static/forever/images/product/546936d2973da37feb7589b4ece679f4.256p.jpg,DDR4-2133,2 x 8GB,,Silver / White,13.127 ns,14,
G.Skill TridentZ RGB  128 GB,https://pcpartpicker.com/product/cvX2FT/gskill-tridentz-rgb-128gb-8-x-16gb-ddr4-3200-memory-f4-3200c14q2-128gtzr,https://m.media-amazon.com/images/I/41vjFErvgkS.jpg,DDR4-3200,8 x 16GB,,Black,8.75 ns,14,
Crucial CT16G4DFD8213 16 GB,https://pcpartpicker.com/product/Zr98TW/crucial-16gb-1-x-16gb-ddr4-2133-memory-ct16g4dfd8213,https://cdna.pcpartpicker.com/static/forever/images/product/d7aa708026aea0bdeef0be4c6e324cb3.256p.jpg,DDR4-2133,1 x 16GB,,Green,14.065 ns,15,
